t,x,tf,ts
0.859534375,0.583,1.8383951,1.5774611
0.6451374999999999,0.738,1.070757,1.0340315
0.753496875,0.946,1.0293244,1.015872
0.922534375,0.058,3.848649,3.3990397
0.631578125,0.13,3.349144,2.6681528
0.1248437499999999,0.912,0.9995723,0.99984443
0.6913468749999999,0.522,1.5919809,1.3635684
0.579278125,0.535,1.2400857,1.1257638
0.5748156249999999,0.383,1.7638185,1.4413084
0.7751874999999999,0.1,3.6429005,3.0979154
0.3392218749999999,0.529,0.99950993,0.9996567
0.508678125,0.921,0.99919796,0.9992665
0.3359499999999999,0.291,1.0954403,1.0353118
0.1211999999999999,0.959,0.9997326,0.9999809
0.8863125,0.581,1.9133296,1.6417611
0.82609375,0.684,1.4513867,1.2852862
0.4901624999999999,0.068,3.5080223,2.3946588
0.10325,0.48,0.99923086,0.99962914
0.5880749999999999,0.354,1.9627073,1.5797379
0.0332406249999999,0.249,0.9999558,1.0003377
0.2927468749999999,0.537,0.99911344,0.99946654
0.6297062499999999,0.547,1.3398,1.190076
0.4230312499999999,0.893,0.9988612,0.9992564
0.3981781249999999,0.223,1.7826734,1.323958
0.90113125,0.016,3.9556212,3.4129128
0.5118062499999999,0.728,1.0017953,1.0014031
0.3335687499999999,0.435,1.0009031,1.0002463
0.268628125,0.104,1.167996,1.0272272
0.15765625,0.126,1.000334,1.0002048
0.569184375,0.459,1.4263569,1.2321306
0.8016406249999999,0.002,3.994598,3.2842784
0.4105562499999999,0.486,1.0174031,1.0088668
0.406421875,0.8170000000000001,0.9988389,0.99925005
0.2258093749999999,0.343,0.99978065,0.9999237
0.62766875,0.385,1.9546776,1.5957131
0.069171875,0.872,0.9995465,0.9998448
0.7665781249999999,0.8210000000000001,1.1161109,1.064675
0.8441374999999999,0.287,3.0072527,2.593445
0.141546875,0.123,1.0004512,1.000397
0.189121875,0.757,0.9990884,0.99944746
0.4309437499999999,0.302,1.498955,1.2236261
0.7305406249999999,0.267,2.8611388,2.386528
0.2665875,0.376,0.99966705,0.9997425
0.6052562499999999,0.777,1.0236574,1.0100149
0.0663125,0.718,0.99910784,0.9994755
0.16521875,0.833,0.99926865,0.99958754
0.5492374999999999,0.103,3.3679318,2.5033233
0.2180093749999999,0.893,0.99922943,0.9995651
0.7264437499999999,0.59,1.4716644,1.2875106
0.8758843749999999,0.428,2.4887018,2.124942
0.8257749999999999,0.607,1.6719437,1.4445728
0.1991625,0.467,0.9993975,0.9997401
0.0893437499999999,0.0,1.0013288,1.0006467
0.931009375,0.738,1.5348717,1.3577139
0.3950999999999999,0.6980000000000001,0.9991044,0.9993999
0.4679062499999999,0.6890000000000001,1.0012007,1.0004938
0.80265,0.173,3.3954453,2.9281948
0.1714906249999999,0.79,0.9991716,0.9995098
0.6136531249999999,0.533,1.334385,1.1847873
0.83975625,0.053,3.8369036,3.2985811
0.545403125,0.942,0.999207,0.99922824
0.898784375,0.97,1.1242205,1.0861104
0.0620968749999999,0.463,0.99916077,0.99957836
0.1999906249999999,0.039,1.0008814,0.99898505
0.4115781249999999,0.371,1.1536237,1.067498
0.2311187499999999,0.94,0.9992726,0.99960613
0.4104,0.5740000000000001,1.0029948,1.0009756
0.8030124999999999,0.145,3.501669,3.0208673
0.0789624999999999,0.512,0.99909675,0.99950564
0.372790625,0.373,1.0566609,1.0269893
0.910421875,0.406,2.6575246,2.290009
0.2462312499999999,0.667,0.998925,0.99934006
0.0969718749999999,0.9,0.9995941,0.9998727
0.1303875,0.031,1.0008994,1.0002772
0.741734375,0.8230000000000001,1.0899812,1.0481068
0.515925,0.014,3.9044008,2.6046557
0.527259375,0.367,1.6433313,1.345822
0.1976875,0.718,0.99903834,0.9994124
0.0312843749999999,0.349,0.9994539,0.99987566
0.6099874999999999,0.607,1.167615,1.086958
0.6368062499999999,0.746,1.0590655,1.0273557
0.31615,0.507,0.9993479,0.9995841
0.705896875,0.014,3.942761,3.1157048
0.3970312499999999,0.234,1.6937301,1.2854398
0.151453125,0.86,0.99936306,0.9996654
0.2669625,0.899,0.99901795,0.9994204
0.208,0.147,0.9998348,0.999426
0.39849375,0.923,0.99876654,0.99924076
0.85625,0.839,1.2030185,1.1246927
0.730053125,0.001,3.9978065,3.1653194
0.55298125,0.779,1.002436,1.0019367
0.40599375,0.888,0.9987885,0.99923587
0.0401781249999999,0.085,1.0007834,1.0008761
0.6074468749999999,0.761,1.0320774,1.013536
0.781365625,0.438,2.1985888,1.8457658
0.29564375,0.896,0.9988806,0.9993304
0.60118125,0.322,2.185747,1.744961
0.0280281249999999,0.058,1.0008876,1.0008816
0.7187281249999999,0.769,1.1177605,1.0628842
0.7495718749999999,0.362,2.4555964,2.0466163
0.5074156249999999,0.46,1.2272128,1.1110697
0.825765625,0.915,1.0887004,1.0546327
0.1162437499999999,0.604,0.99905765,0.99944305
0.1733718749999999,0.287,1.0000283,1.000235
0.727196875,0.685,1.2496783,1.1424073
0.9553625,0.947,1.2011708,1.1422645
0.6923843749999999,0.229,2.9601436,2.4396334
0.3814437499999999,0.144,2.3746257,1.5325724
0.5879249999999999,0.444,1.5466481,1.3093818
0.53188125,0.152,3.0080929,2.234066
0.8586062499999999,0.632,1.6736532,1.4508399
0.919075,0.322,3.0036783,2.6257014
0.2555,0.894,0.99906313,0.9994496
0.6343875,0.853,1.010512,1.004459
0.2266375,0.459,0.9994068,0.9997195
0.4029343749999999,0.8280000000000001,0.9988072,0.99923766
0.47688125,0.001,3.9906645,2.4572785
0.8474562499999999,0.61,1.716494,1.4814824
0.0152874999999999,0.06,1.0008359,1.0008627
0.8218843749999999,0.26,3.07755,2.6474612
0.199984375,0.189,1.0000035,0.9998517
0.093334375,0.552,0.9990665,0.9994664
0.94863125,0.874,1.2819952,1.1883914
0.4502374999999999,0.459,1.0830921,1.0392187
0.068890625,0.833,0.9994142,0.99973166
0.07880625,0.875,0.9995415,0.9998362
0.1742999999999999,0.758,0.99911785,0.99946904
0.7289125,0.256,2.9100518,2.4283853
0.7685687499999999,0.655,1.3981813,1.242677
0.1362374999999999,0.059,1.0006717,1.0002772
0.9238,0.292,3.12284,2.7463968
0.9108,0.719,1.5420939,1.3602791
0.036540625,0.363,0.9994159,0.9998374
0.8463468749999999,0.797,1.2534407,1.1546673
0.03435625,0.35,0.99946237,0.99988246
0.57589375,0.93,0.99923825,0.9993838
0.4997906249999999,0.763,0.99995184,1.000075
0.131353125,0.789,0.99922943,0.99955845
0.2660749999999999,0.076,1.422396,1.0516951
0.5896968749999999,0.593,1.1520954,1.0774399
0.3583687499999999,0.043,3.4610095,1.7679701
0.6896374999999999,0.616,1.3152522,1.1809617
0.1216749999999999,0.211,1.0003229,1.0005534
0.2363593749999999,0.059,1.0074433,0.99927723
0.7295062499999999,0.019,3.9261746,3.1575205
0.191384375,0.395,0.9996481,0.9999447
0.0863468749999999,0.123,1.00065,1.0007808
0.927078125,0.366,2.8496614,2.47811
0.922825,0.935,1.1723381,1.118118
0.2661374999999999,0.005,3.6823573,1.1461637
0.7004093749999999,0.545,1.5403467,1.3300858
0.936615625,0.13,3.6616006,3.2780266
0.664703125,0.5700000000000001,1.3694097,1.2127154
0.809090625,0.455,2.2024603,1.8579688
0.4324531249999999,0.791,0.99907863,0.9993397
0.5755906249999999,0.797,1.0044754,1.00273
0.2863874999999999,0.468,0.9993677,0.99961007
0.3263062499999999,0.442,1.0002339,0.99996924
0.29323125,0.069,2.3968768,1.2174491
0.8529374999999999,0.168,3.4714994,3.0412202
0.1248093749999999,0.444,0.9993925,0.9997754
0.8098093749999999,0.08,3.7364964,3.2049909
0.7778218749999999,0.219,3.1727176,2.7043824
0.0151218749999999,0.794,0.9993286,0.9996872
0.3483124999999999,0.206,1.4952781,1.1676635
0.3669406249999999,0.761,0.9987267,0.99920976
0.6308125,0.5760000000000001,1.2714399,1.1487579
0.648396875,0.173,3.15372,2.547151
0.32836875,0.385,1.002816,1.0010345
0.6073718749999999,0.965,0.9998375,0.9995793
0.6359468749999999,0.076,3.6288161,2.8557336
0.2154031249999999,0.472,0.9993738,0.9997072
0.927303125,0.615,1.8958738,1.6351118
0.9582,0.146,3.6315866,3.2673833
0.511203125,0.361,1.6015267,1.3147331
0.7090187499999999,0.368,2.308909,1.905574
0.266790625,0.295,0.99986637,0.9996376
0.4450656249999999,0.094,3.2040625,2.0935497
0.95369375,0.083,3.7954078,3.3964899
0.7267937499999999,0.652,1.3151802,1.1840588
0.4939968749999999,0.488,1.1313463,1.0623056
0.5564437499999999,0.327,1.9802753,1.5707883
0.6933031249999999,0.022,3.9066606,3.0848246
0.531559375,0.88,0.9991493,0.99936545
0.596803125,0.865,1.0011474,1.0008656
0.7145343749999999,0.184,3.220623,2.6855502
0.1211187499999999,0.295,0.99999416,1.000316
0.3489187499999999,0.945,0.99877083,0.99927413
0.55828125,0.237,2.5323195,1.9507536
0.7762874999999999,0.478,2.013174,1.6954885
0.27278125,0.1,1.3398825,1.0497804
0.5318093749999999,0.6970000000000001,1.0080875,1.0049627
0.85363125,0.864,1.1667296,1.1028183
0.6879593749999999,0.991,1.0070113,1.0031104
0.59490625,0.484,1.4259444,1.2371455
0.2899562499999999,0.723,0.9987711,0.99923635
0.62971875,0.11,3.4503899,2.7346432
0.159709375,0.838,0.9992919,0.9996065
0.75658125,0.596,1.5308526,1.332346
0.6308093749999999,0.233,2.7856357,2.2308025
0.8891468749999999,0.786,1.3444284,1.2190747
0.8239718749999999,0.519,1.9814813,1.6829038
0.50061875,0.5,1.1250025,1.059539
0.1989406249999999,0.967,0.99948263,0.9997674
0.473928125,0.788,0.99939275,0.9994855
0.1715749999999999,0.173,1.0002139,1.0001799
0.4448843749999999,0.433,1.1151878,1.0530357
0.0432062499999999,0.491,0.9990394,0.9994657
0.7085562499999999,0.662,1.2578732,1.146296
0.26500625,0.526,0.9991541,0.9995084
0.2943624999999999,0.479,0.99934876,0.9995936
0.5461406249999999,0.97,0.9992689,0.99921215
0.752675,0.8140000000000001,1.1087106,1.0594958
0.8124531249999999,0.6950000000000001,1.3958064,1.2454479
0.8298749999999999,0.836,1.1724557,1.103262
0.32018125,0.8170000000000001,0.99870944,0.99920654
0.3280656249999999,0.605,0.99896157,0.9993653
0.80536875,0.104,3.651321,3.1418521
0.4402812499999999,0.287,1.6342319,1.2933105
0.8807375,0.251,3.20819,2.8091383
0.635721875,0.439,1.7353171,1.4466653
0.750865625,0.706,1.2540034,1.1467339
0.8811843749999999,0.739,1.4314839,1.2776315
0.4425468749999999,0.779,0.99920857,0.9993912
0.522209375,0.74,1.00188,1.0015697
0.2302031249999999,0.81,0.9990349,0.9994135
0.8812468749999999,0.145,3.5751657,3.1578574
0.3571625,0.01,3.8802967,1.8172656
0.4800156249999999,0.285,1.8685107,1.4441688
0.4716468749999999,0.034,3.7399564,2.4019072
0.9028625,0.629,1.7901772,1.5470941
0.72425,0.633,1.3530174,1.2083912
0.8220656249999999,0.02,3.9363527,3.3079515
0.675834375,0.481,1.6963577,1.4319273
0.126703125,0.411,0.9995153,0.99988973
0.946234375,0.784,1.4529964,1.3014303
0.8996843749999999,0.18,3.4793696,3.0847578
0.429053125,0.471,1.0293614,1.0181465
0.543940625,0.023,3.8561268,2.6935637
0.8249249999999999,0.612,1.653852,1.431002
0.58689375,0.225,2.7033625,2.113377
0.42188125,0.788,0.99900234,0.9993155
0.300071875,0.018,3.608776,1.3692665
0.757725,0.38,2.3940005,1.9984798
0.60244375,0.363,1.9714824,1.594149
0.5339437499999999,0.218,2.5663972,1.9398147
0.7887812499999999,0.0,4.0015984,3.264616
0.6407531249999999,0.162,3.1967883,2.5695956
0.4241031249999999,0.97,0.99885046,0.9992751
0.3209999999999999,0.8300000000000001,0.9987161,0.999213
0.8076687499999999,0.882,1.0985693,1.0581733
0.8936,0.328,2.934854,2.5474489
0.5486749999999999,0.532,1.1738542,1.0869329
0.2913374999999999,0.656,0.9988239,0.9992751
0.516878125,0.056,3.625908,2.535233
0.4404906249999999,0.479,1.0387424,1.0212306
0.112121875,0.761,0.9991878,0.99952793
0.700175,0.492,1.7294334,1.4615656
0.808078125,0.81,1.1786524,1.1047035
0.3764937499999999,0.069,3.2108593,1.8051478
0.258578125,0.614,0.9989567,0.99936914
0.687225,0.127,3.4428215,2.8280077
0.50273125,0.833,0.9992678,0.9994408
0.0365812499999999,0.298,0.99971867,1.0001216
0.717803125,0.522,1.669719,1.4232749
0.958628125,0.72,1.6417593,1.4407879
0.8264906249999999,0.9,1.1007723,1.0615212
0.8557093749999999,0.765,1.3274561,1.2037613
0.5862187499999999,0.783,1.0109773,1.0052845
0.1629031249999999,0.411,0.99957585,0.9999194
0.6983906249999999,0.881,1.027433,1.0121177
0.911375,0.263,3.2091327,2.8267438
0.1488125,0.617,0.99907637,0.99945605
0.35764375,0.601,0.9992279,0.9995028
0.663228125,0.186,3.1158795,2.5368338
0.936378125,0.978,1.1608001,1.1148728
0.3264125,0.594,0.99899554,0.99938595
0.26358125,0.756,0.9988606,0.9992925
0.154990625,0.967,0.9996525,0.9999057
0.8701281249999999,0.361,2.7545652,2.3657403
0.3948906249999999,0.589,1.0005723,1.0000488
0.8964125,0.072,3.8020344,3.3457878
0.4227281249999999,0.611,1.0018568,1.0005422
0.151371875,0.762,0.9991561,0.9994985
0.07485625,0.451,0.9992348,0.999645
0.8776375,0.15,3.5559564,3.1378698
0.3293124999999999,0.792,0.9986826,0.9991878
0.66245,0.126,3.4147596,2.7682097
0.91435,0.505,2.2700744,1.9445347
0.4626281249999999,0.986,0.99900746,0.9992939
0.4384875,0.721,0.999552,0.99956787
0.8686531249999999,0.085,3.7519746,3.2843945
0.01954375,0.269,0.99978673,1.0001904
0.4271593749999999,0.37,1.210792,1.0928953
0.2771125,0.49,0.9992684,0.99956834
0.2487812499999999,0.388,0.9996226,0.9997895
0.53201875,0.303,2.0124917,1.5727097
0.4025562499999999,0.558,1.003117,1.0010282
0.01508125,0.492,0.9989525,0.99939466
0.34385,0.094,2.6534061,1.4963226
0.500878125,0.649,1.0049589,1.0040792
0.343421875,0.19,1.5649732,1.1841737
0.3399593749999999,0.522,0.9995934,0.99969614
0.939034375,0.86,1.290217,1.1916162
0.4654843749999999,0.525,1.031772,1.0171417
0.4789812499999999,0.601,1.0051671,1.0049821
0.8539749999999999,0.032,3.9043026,3.3430514
0.813365625,0.227,3.197698,2.7552245
0.103953125,0.933,0.9996908,0.99995184
0.5007874999999999,0.577,1.035858,1.0174087
0.42335625,0.379,1.1725987,1.0762824
0.16295625,0.342,0.9998419,1.0001364
0.1143937499999999,0.363,0.99968195,1.0000495
0.19801875,0.137,0.99993885,0.99955964
0.1291125,0.248,1.00019,1.0004537
0.86691875,0.266,3.130023,2.7247415
0.5981656249999999,0.481,1.4463503,1.2501981
0.758396875,0.288,2.8263078,2.3749733
0.3346125,1.0,0.9988806,0.999362
0.74443125,0.381,2.351588,1.957218
0.838625,0.188,3.3835464,2.9486477
0.8387406249999999,0.44,2.3455467,1.9877826
0.13249375,0.412,0.9995241,0.99989426
0.647125,0.284,2.551429,2.0599272
0.4547687499999999,0.455,1.0994536,1.0463775
0.0519749999999999,0.721,0.9991112,0.99948287
0.8143374999999999,0.409,2.416038,2.0399737
0.1301625,0.373,0.99967504,1.0000322
0.1098187499999999,0.2,1.0003674,1.0006077
0.3884062499999999,0.181,2.0596561,1.4241718
0.26794375,0.933,0.9990747,0.99946785
0.3820624999999999,0.064,3.2929778,1.8569366
0.4755781249999999,0.472,1.117647,1.0551121
0.020803125,0.918,0.99981225,1.0001073
0.5979781249999999,0.477,1.4594047,1.2581407
0.385246875,0.722,0.9989079,0.99930406
0.4543781249999999,0.332,1.4733151,1.2223319
0.828625,0.625,1.6224309,1.4083489
0.5779875,0.806,1.0037818,1.0023863
0.571840625,0.47,1.3980873,1.216048
0.943459375,0.048,3.8793135,3.43495
0.21543125,0.037,1.0019561,0.9987453
0.091209375,0.7000000000000001,0.9990846,0.9994508
0.8007156249999999,0.896,1.0813979,1.0477484
0.1430624999999999,0.322,0.9999069,1.0002176
0.1861062499999999,0.723,0.9990629,0.99942935
0.4394218749999999,0.846,0.99900067,0.9992939
0.8483281249999999,0.722,1.4057666,1.2560314
0.743540625,0.187,3.2547212,2.7460759
0.8237343749999999,0.542,1.8929954,1.6130451
0.5935999999999999,0.209,2.8199043,2.2102768
0.206953125,0.704,0.99901426,0.99939656
0.4290624999999999,0.607,1.0029072,1.0009674
0.094490625,0.135,1.0005995,1.0007448
0.1211999999999999,0.397,0.9995576,0.99993145
0.32465,0.749,0.9986931,0.9991915
0.23233125,0.141,0.9996078,0.9988973
0.9495125,0.256,3.2852254,2.9224458
0.070890625,0.393,0.9994248,0.9998305
0.216609375,0.7030000000000001,0.9989921,0.9993814
0.45389375,0.357,1.3635625,1.168575
0.3973437499999999,0.947,0.9987718,0.99925244
0.9191875,0.542,2.1391878,1.8341603
0.90188125,0.709,1.5496233,1.3646151
0.2144718749999999,0.3,0.99990356,0.999995
0.7260624999999999,0.917,1.0260195,1.0125859
0.7614124999999999,0.943,1.0336984,1.0185809
0.5847874999999999,0.585,1.1555794,1.0791172
0.269721875,0.343,0.9997767,0.9997252
0.0468062499999999,0.285,0.99982786,1.0002182
0.623253125,0.514,1.4166564,1.2365197
0.8066625,0.63,1.5540651,1.3556432
0.76264375,0.661,1.3708383,1.2237512
0.5191406249999999,0.225,2.4601254,1.8466314
0.804425,0.873,1.1034921,1.0606443
0.4972562499999999,0.729,1.000958,1.0007008
0.848284375,0.855,1.1712972,1.1047902
0.677834375,0.8260000000000001,1.0427805,1.0190504
0.1900218749999999,0.905,0.99936366,0.9996675
0.5581875,0.263,2.3682098,1.8350854
0.9169625,0.915,1.1848232,1.1239691
0.1044093749999999,0.553,0.99908626,0.99948215
0.37839375,0.654,0.99915504,0.99944496
0.4936874999999999,0.313,1.770863,1.4001592
0.071184375,0.764,0.99921155,0.99955916
0.95506875,0.028,3.9298,3.4651742
0.5413312499999999,0.425,1.4509499,1.2397342
0.568425,0.724,1.0216161,1.0097184
0.3381375,0.269,1.162724,1.0547358
0.684084375,0.756,1.0931593,1.0475411
0.2409937499999999,0.726,0.99892795,0.99933624
0.4317312499999999,0.241,1.8829609,1.4059571
0.5326249999999999,0.16,2.9558272,2.201062
0.4893125,0.351,1.5498772,1.2767789
0.7841437499999999,0.769,1.2037352,1.1178232
0.4581625,0.457,1.103788,1.0483536
0.8018562499999999,0.585,1.6827291,1.448691
0.059375,0.372,0.99946856,0.9998777
0.6118937499999999,0.988,1.0000353,0.9995762
0.3386968749999999,0.255,1.2075311,1.0681131
0.90691875,0.25,3.249279,2.8644266
0.5375656249999999,0.416,1.4714358,1.250414
0.7172,0.11,3.5520163,2.9526336
0.15668125,0.606,0.99908745,0.9994681
0.94615625,0.001,3.995205,3.4658692
0.1094562499999999,0.128,1.0005879,1.0006741
0.8330343749999999,0.528,1.971072,1.6767472
0.56198125,0.459,1.4022183,1.2164772
0.1741718749999999,0.247,1.000125,1.0002624
0.4835656249999999,0.192,2.546277,1.840778
0.4977031249999999,0.304,1.843484,1.44406
0.10968125,0.143,1.0005463,1.0006737
0.5341843749999999,0.897,0.99915063,0.9993087
0.5638218749999999,0.33,1.9944205,1.5853053
0.612284375,0.552,1.282442,1.153566
0.5970281249999999,0.982,0.9996519,0.9993882
0.764453125,0.143,3.4673672,2.9499664
0.8345906249999999,0.128,3.5917387,3.1282718
0.5987312499999999,0.152,3.1684217,2.478743
0.8759062499999999,0.737,1.4257205,1.2729849
0.6782625,0.587,1.3589131,1.207585
0.218290625,0.942,0.99933696,0.9996531
0.1179843749999999,0.487,0.9992465,0.99963856
0.2927718749999999,0.422,0.9996166,0.9997045
0.6076374999999999,0.939,0.99988234,0.9997637
0.852725,0.338,2.81339,2.41354
0.6106531249999999,0.334,2.1552005,1.7296441
0.8650906249999999,0.869,1.1746715,1.1090627
0.2539125,0.863,0.99901724,0.999411
0.51325,0.561,1.0655407,1.0310414
0.791559375,0.213,3.2202592,2.7592936
0.57365625,0.181,2.934783,2.264536
0.0982,0.972,0.99984133,1.0000834
0.2013468749999999,0.638,0.9990405,0.9994261
0.9595875,0.151,3.6186466,3.2565377
0.942640625,0.514,2.30294,1.9801522
0.3324031249999999,0.7000000000000001,0.998737,0.9992205
0.954103125,0.61,1.977239,1.7061391
0.7528593749999999,0.379,2.3849788,1.9887639
0.456565625,0.297,1.6680149,1.3208022
0.5316624999999999,0.614,1.0447856,1.0207338
0.4114906249999999,0.888,0.99881065,0.99924195
0.1676687499999999,0.249,1.000139,1.0003022
0.6396968749999999,0.023,3.8884454,2.964827
0.1114874999999999,0.184,1.0004208,1.0006311
0.1826531249999999,0.59,0.9991063,0.9994881
0.310365625,0.403,1.0001438,0.999905
0.019634375,0.188,1.0002149,1.0005584
0.714859375,0.006,3.9768872,3.136221
0.930515625,0.999,1.1506966,1.107834
0.6298093749999999,0.488,1.523297,1.3050404
0.760496875,0.714,1.2565128,1.149008
0.2502812499999999,0.788,0.9989337,0.99934256
0.8642781249999999,0.651,1.6291366,1.4183344
0.1111593749999999,0.344,0.99975705,1.0001194
0.15943125,0.707,0.99908364,0.99944496
0.95990625,0.195,3.4911442,3.1349156
0.8464562499999999,0.977,1.0763692,1.050704
0.2602156249999999,0.397,0.9995917,0.9997457
0.661690625,0.835,1.0297817,1.01248
0.1216531249999999,0.599,0.9990661,0.9994519
0.4157499999999999,0.268,1.5990124,1.2600142
0.0263031249999999,0.312,0.9996023,1.0000181
0.1288437499999999,0.2,1.000347,1.0005428
0.6156593749999999,0.241,2.6966944,2.1435723
0.4943875,0.02,3.8560839,2.5170486
0.2941312499999999,0.155,1.3292686,1.0653313
0.165496875,0.6,0.9990957,0.99947655
0.4741468749999999,0.392,1.3175076,1.1512536
0.3869375,0.523,1.0034751,1.0011954
0.248003125,0.313,0.9997983,0.99977326
0.008978125,0.319,0.99948657,0.9999167
0.2363749999999999,0.78,0.99897707,0.9993708
0.067384375,0.183,1.000402,1.0006874
0.175496875,0.5670000000000001,0.9991431,0.9995233
0.7114562499999999,0.447,1.9503387,1.6268635
0.5262,0.927,0.9992001,0.9992471
0.26234375,0.668,0.99888,0.99930954
0.1223656249999999,0.063,1.0007389,1.0004653
0.579746875,0.334,2.0370288,1.6250631
0.5756343749999999,0.867,0.99973834,1.000141
0.7536593749999999,0.678,1.3142296,1.1856275
0.89293125,0.224,3.3225532,2.9287755
0.702946875,0.296,2.6492453,2.1834388
0.2909624999999999,0.8260000000000001,0.99880946,0.9992688
0.0064499999999999,0.275,0.99969006,1.0001067
0.8869562499999999,0.182,3.4596477,3.0569482
0.4968624999999999,0.244,2.228455,1.6698877
0.546753125,0.211,2.6594834,2.023785
0.37974375,0.173,2.0622401,1.4093792
0.25653125,0.063,1.2078732,1.0233057
0.3641124999999999,0.544,1.0000603,0.99988556
0.0624437499999999,0.039,1.0010432,1.0008413
0.2166843749999999,0.012,1.0043831,0.9987627
0.408953125,0.064,3.380659,2.0139873
0.0957031249999999,0.89,0.9995626,0.9998467
0.2586843749999999,0.811,0.99892414,0.99933934
0.39096875,0.42,1.0342413,1.0186548
0.296384375,0.405,0.99976075,0.9997505
0.7007687499999999,0.417,2.0506845,1.6990651
0.003553125,0.352,0.99931467,0.9997566
0.6972656249999999,0.457,1.8625778,1.5569526
0.7888249999999999,0.021,3.9284053,3.2572203
0.372859375,0.401,1.0367649,1.0163491
0.8076,0.05,3.835431,3.2549298
0.8869062499999999,0.55,2.028193,1.7348711
0.7141781249999999,0.052,3.7894597,3.087174
0.286021875,0.002,3.9429793,1.2684071
0.3866843749999999,0.026,3.7286816,1.9845393
0.76391875,0.542,1.7291592,1.4759456
0.5345749999999999,0.593,1.0642899,1.0303615
0.5300468749999999,0.413,1.4544891,1.2386655
0.0683375,0.629,0.99899685,0.99939215
0.3286218749999999,0.544,0.99924886,0.99952936
0.3967843749999999,0.034,3.6591096,2.0282362
0.8777124999999999,0.532,2.0730166,1.7696182
0.4455249999999999,0.006,3.9498763,2.3167334
0.477003125,0.8170000000000001,0.99927795,0.9993993
0.1014124999999999,0.176,1.000456,1.000674
0.5167375,0.002,3.9845433,2.6129904
0.146928125,0.423,0.99951017,0.9998727
0.515684375,0.53,1.1079973,1.0517725
0.586178125,0.709,1.0410591,1.0179542
0.8588999999999999,0.288,3.0300179,2.6232364
0.51840625,0.312,1.8966564,1.4906193
0.0138062499999999,0.8180000000000001,0.9994167,0.9997649
0.072553125,0.235,1.0001706,1.0005062
0.3676343749999999,0.4,1.0320061,1.01358
0.8300875,0.322,2.8332114,2.4215345
0.309953125,0.595,0.99894655,0.99935806
0.71710625,0.218,3.0660415,2.55497
0.7295562499999999,0.326,2.573082,2.135789
0.3968124999999999,0.48,1.0171639,1.0069412
0.6352218749999999,0.582,1.2682711,1.147238
0.143453125,0.806,0.9992502,0.9995736
0.834484375,0.541,1.9255025,1.6409248
0.13453125,0.289,1.0000333,1.0003301
0.186275,0.515,0.9992566,0.99962664
0.4736062499999999,0.243,2.116859,1.5757042
0.2041937499999999,0.8260000000000001,0.9991493,0.9994966
0.4480656249999999,0.806,0.99915147,0.99935436
0.420075,0.505,1.0138918,1.007594
0.8359218749999999,0.985,1.0674382,1.0443981
0.6249031249999999,0.772,1.0380558,1.0161905
0.2766875,0.769,0.9988197,0.99926734
0.804265625,0.148,3.4918528,3.0138505
0.4048156249999999,0.259,1.5832131,1.2452059
0.2528968749999999,0.8290000000000001,0.99897075,0.9993731
0.379934375,0.687,0.99899566,0.99935794
0.1473499999999999,0.492,0.9992869,0.9996668
0.7079125,0.991,1.010882,1.0052218
0.8212375,0.96,1.062698,1.039802
0.846671875,0.791,1.2641369,1.1614978
0.639246875,0.526,1.4262499,1.2451222
0.71724375,0.969,1.0136797,1.0067258
0.41514375,0.5740000000000001,1.0038338,1.0012978
0.6230312499999999,0.559,1.2923177,1.1605494
0.539075,0.394,1.5686759,1.3070787
0.1503156249999999,0.406,0.99957883,0.9999317
0.7371874999999999,0.728,1.1946973,1.1091154
0.5766406249999999,0.7030000000000001,1.036779,1.0160342
0.7514624999999999,0.676,1.3140687,1.1853443
0.61825625,0.241,2.704413,2.1525326
0.2552343749999999,0.707,0.9988818,0.9993069
0.909003125,0.5660000000000001,2.0244207,1.7364078
0.909346875,0.8230000000000001,1.307913,1.1978581
0.1088812499999999,0.134,1.0005732,1.0006784
0.853825,0.976,1.0822781,1.0550326
0.4358468749999999,0.587,1.0062182,1.0023308
0.527978125,0.761,1.0012078,1.0011903
0.60863125,0.035,3.8166838,2.8708835
0.59919375,0.8200000000000001,1.006755,1.0033891
0.813190625,0.457,2.2051735,1.8614843
0.4242999999999999,0.665,1.0000229,0.9997901
0.3681093749999999,0.389,1.0401512,1.0176591
0.8771625,0.198,3.3941274,2.9877083
0.1533312499999999,0.37,0.9997244,1.0000544
0.299025,0.789,0.99875295,0.9992281
0.6686624999999999,0.185,3.1318212,2.5567627
0.0981562499999999,0.6950000000000001,0.9990802,0.9994463
0.7249687499999999,0.759,1.1362256,1.0738295
0.2247718749999999,0.811,0.999056,0.9994284
0.384840625,0.772,0.9987869,0.99923635
0.6253718749999999,0.2,2.9563541,2.3593705
0.7652343749999999,0.8180000000000001,1.1177739,1.0655377
0.529503125,0.652,1.0221194,1.0107188
0.052575,0.94,0.999835,1.0001049
0.5213312499999999,0.048,3.6832213,2.5712843
0.3275218749999999,0.726,0.9987054,0.9991995
0.515596875,0.342,1.7169998,1.3827734
0.2760781249999999,0.643,0.998873,0.9993079
0.2660687499999999,0.721,0.99884534,0.9992825
0.3993843749999999,0.431,1.031322,1.0185486
0.93931875,0.995,1.1604139,1.115409
0.7484593749999999,0.65,1.3661073,1.2192708
0.4824249999999999,0.6,1.0066758,1.0058051
